stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000263209,9606.ENSP00000266970,DGCR8,CDK2,9606,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.594
9606.ENSP00000263464,9606.ENSP00000378699,BIRC3,CDK1,9606,0.407,0.0,0.0,0.0,0.208,0.069,0.0,0.261
9606.ENSP00000263464,9606.ENSP00000266970,BIRC3,CDK2,9606,0.436,0.0,0.0,0.0,0.208,0.069,0.0,0.296
9606.ENSP00000263464,9606.ENSP00000388107,BIRC3,UBA52,9606,0.516,0.0,0.0,0.0,0.0,0.0,0.5,0.072
9606.ENSP00000263464,9606.ENSP00000478927,BIRC3,YAP1,9606,0.539,0.0,0.0,0.0,0.0,0.098,0.0,0.51
9606.ENSP00000263464,9606.ENSP00000275015,BIRC3,NFKBIE,9606,0.604,0.0,0.0,0.0,0.27,0.071,0.0,0.462
9606.ENSP00000263464,9606.ENSP00000410481,BIRC3,LTB,9606,0.7,0.0,0.0,0.0,0.309,0.0,0.5,0.204
9606.ENSP00000263464,9606.ENSP00000398698,BIRC3,TNF,9606,0.964,0.0,0.0,0.0,0.161,0.51,0.5,0.849
9606.ENSP00000264110,9606.ENSP00000398698,ATF2,TNF,9606,0.402,0.0,0.0,0.0,0.083,0.0,0.0,0.375
9606.ENSP00000264110,9606.ENSP00000410402,ATF2,MAP2K4,9606,0.497,0.0,0.0,0.0,0.136,0.0,0.0,0.442
9606.ENSP00000264110,9606.ENSP00000368632,ATF2,GATA3,9606,0.596,0.0,0.0,0.0,0.0,0.071,0.5,0.2
9606.ENSP00000264110,9606.ENSP00000333277,ATF2,H3C13,9606,0.638,0.0,0.0,0.0,0.053,0.112,0.5,0.241
9606.ENSP00000264110,9606.ENSP00000316578,ATF2,SUZ12,9606,0.664,0.0,0.0,0.0,0.106,0.292,0.5,0.063
9606.ENSP00000264110,9606.ENSP00000320147,ATF2,EZH2,9606,0.69,0.0,0.0,0.0,0.064,0.313,0.5,0.148
9606.ENSP00000264110,9606.ENSP00000448665,ATF2,DDIT3,9606,0.776,0.0,0.0,0.0,0.079,0.402,0.5,0.284
9606.ENSP00000264233,9606.ENSP00000310356,POLQ,RMI2,9606,0.433,0.0,0.0,0.0,0.219,0.0,0.0,0.304
9606.ENSP00000264233,9606.ENSP00000378699,POLQ,CDK1,9606,0.466,0.0,0.0,0.0,0.355,0.0,0.0,0.205
9606.ENSP00000264233,9606.ENSP00000287598,POLQ,BUB1B,9606,0.508,0.0,0.0,0.0,0.502,0.0,0.0,0.053
9606.ENSP00000264233,9606.ENSP00000336701,POLQ,RAD51C,9606,0.523,0.054,0.0,0.0,0.184,0.109,0.0,0.388
9606.ENSP00000264233,9606.ENSP00000298139,POLQ,WRN,9606,0.526,0.045,0.0,0.0,0.13,0.0,0.0,0.475
9606.ENSP00000264233,9606.ENSP00000356379,POLQ,ASPM,9606,0.533,0.0,0.0,0.0,0.533,0.0,0.0,0.0
9606.ENSP00000264233,9606.ENSP00000411532,POLQ,TOP2A,9606,0.572,0.061,0.0,0.0,0.421,0.0,0.0,0.276
9606.ENSP00000264233,9606.ENSP00000306999,POLQ,ESCO2,9606,0.667,0.0,0.0,0.0,0.641,0.0,0.0,0.11
9606.ENSP00000264233,9606.ENSP00000360944,POLQ,STIL,9606,0.784,0.0,0.0,0.0,0.784,0.0,0.0,0.0
9606.ENSP00000264233,9606.ENSP00000305480,POLQ,FEN1,9606,0.825,0.059,0.0,0.0,0.25,0.0,0.5,0.564
9606.ENSP00000266269,9606.ENSP00000368632,PATZ1,GATA3,9606,0.538,0.0,0.0,0.0,0.047,0.091,0.0,0.51
9606.ENSP00000266269,9606.ENSP00000268712,PATZ1,NCOR1,9606,0.726,0.0,0.0,0.0,0.049,0.125,0.0,0.697
9606.ENSP00000266970,9606.ENSP00000354522,CDK2,TOP1,9606,0.401,0.0,0.0,0.0,0.064,0.075,0.0,0.363
9606.ENSP00000266970,9606.ENSP00000364589,CDK2,CUL4A,9606,0.403,0.0,0.0,0.0,0.049,0.0,0.0,0.398
9606.ENSP00000266970,9606.ENSP00000432511,CDK2,JAK3,9606,0.411,0.0,0.0,0.0,0.11,0.098,0.0,0.325
9606.ENSP00000266970,9606.ENSP00000356379,CDK2,ASPM,9606,0.422,0.0,0.0,0.0,0.244,0.0,0.0,0.267
9606.ENSP00000266970,9606.ENSP00000298139,CDK2,WRN,9606,0.424,0.0,0.0,0.0,0.098,0.131,0.0,0.324
9606.ENSP00000266970,9606.ENSP00000268058,CDK2,PML,9606,0.426,0.0,0.0,0.0,0.093,0.292,0.0,0.178
9606.ENSP00000266970,9606.ENSP00000363689,CDK2,ID3,9606,0.43,0.0,0.0,0.0,0.082,0.299,0.0,0.185
9606.ENSP00000266970,9606.ENSP00000302961,CDK2,HSPA4,9606,0.439,0.0,0.0,0.0,0.069,0.131,0.0,0.361
9606.ENSP00000266970,9606.ENSP00000398698,CDK2,TNF,9606,0.489,0.0,0.0,0.0,0.074,0.0,0.0,0.471
9606.ENSP00000266970,9606.ENSP00000368632,CDK2,GATA3,9606,0.518,0.0,0.001,0.0,0.09,0.354,0.0,0.247
9606.ENSP00000266970,9606.ENSP00000376197,CDK2,TFRC,9606,0.531,0.0,0.0,0.0,0.086,0.0,0.0,0.508
9606.ENSP00000266970,9606.ENSP00000372023,CDK2,CHEK2,9606,0.589,0.0,0.0,0.103,0.102,0.305,0.0,0.352
9606.ENSP00000266970,9606.ENSP00000333277,CDK2,H3C13,9606,0.638,0.0,0.0,0.0,0.097,0.071,0.0,0.603
9606.ENSP00000266970,9606.ENSP00000287598,CDK2,BUB1B,9606,0.653,0.0,0.0,0.0,0.268,0.126,0.0,0.501
9606.ENSP00000266970,9606.ENSP00000320147,CDK2,EZH2,9606,0.702,0.0,0.0,0.0,0.221,0.305,0.0,0.493
9606.ENSP00000266970,9606.ENSP00000305480,CDK2,FEN1,9606,0.734,0.0,0.0,0.0,0.383,0.339,0.0,0.399
9606.ENSP00000266970,9606.ENSP00000411532,CDK2,TOP2A,9606,0.801,0.0,0.0,0.0,0.483,0.053,0.0,0.627
9606.ENSP00000266970,9606.ENSP00000388107,CDK2,UBA52,9606,0.9,0.0,0.0,0.0,0.0,0.8,0.5,0.085
9606.ENSP00000266970,9606.ENSP00000378699,CDK2,CDK1,9606,0.994,0.0,0.0,0.056,0.349,0.47,0.4,0.977
9606.ENSP00000266970,9606.ENSP00000339527,CDK2,FOXO3,9606,0.999,0.0,0.0,0.0,0.0,0.117,0.9,0.994
9606.ENSP00000268053,9606.ENSP00000379616,CYP11A1,MYH11,9606,0.409,0.0,0.0,0.0,0.0,0.048,0.0,0.405
9606.ENSP00000268058,9606.ENSP00000378699,PML,CDK1,9606,0.401,0.0,0.0,0.0,0.086,0.292,0.0,0.149
9606.ENSP00000268058,9606.ENSP00000388107,PML,UBA52,9606,0.413,0.0,0.0,0.0,0.0,0.0,0.4,0.063
9606.ENSP00000268058,9606.ENSP00000405574,PML,TBL1XR1,9606,0.422,0.0,0.0,0.0,0.042,0.0,0.4,0.076
9606.ENSP00000268058,9606.ENSP00000372023,PML,CHEK2,9606,0.469,0.0,0.0,0.0,0.057,0.292,0.0,0.269
9606.ENSP00000268058,9606.ENSP00000375899,PML,SP140,9606,0.575,0.0,0.0,0.0,0.1,0.0,0.0,0.547
9606.ENSP00000268058,9606.ENSP00000316578,PML,SUZ12,9606,0.645,0.0,0.0,0.0,0.042,0.292,0.5,0.077
9606.ENSP00000268058,9606.ENSP00000320147,PML,EZH2,9606,0.741,0.0,0.0,0.0,0.205,0.305,0.5,0.174
9606.ENSP00000268058,9606.ENSP00000333277,PML,H3C13,9606,0.784,0.0,0.0,0.0,0.042,0.106,0.5,0.555
9606.ENSP00000268058,9606.ENSP00000268712,PML,NCOR1,9606,0.821,0.0,0.0,0.0,0.049,0.512,0.4,0.433
9606.ENSP00000268712,9606.ENSP00000269571,NCOR1,ERBB2,9606,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
9606.ENSP00000268712,9606.ENSP00000368632,NCOR1,GATA3,9606,0.413,0.0,0.0,0.0,0.057,0.065,0.0,0.388
9606.ENSP00000268712,9606.ENSP00000376276,NCOR1,SRSF2,9606,0.475,0.0,0.0,0.0,0.113,0.0,0.0,0.433
9606.ENSP00000268712,9606.ENSP00000347602,NCOR1,ARID4A,9606,0.539,0.0,0.0,0.0,0.082,0.071,0.0,0.503
9606.ENSP00000268712,9606.ENSP00000322898,NCOR1,EBF1,9606,0.594,0.0,0.0,0.0,0.0,0.0,0.5,0.222
9606.ENSP00000268712,9606.ENSP00000405890,NCOR1,PBX1,9606,0.626,0.0,0.0,0.0,0.049,0.0,0.5,0.277
9606.ENSP00000268712,9606.ENSP00000302961,NCOR1,HSPA4,9606,0.679,0.0,0.0,0.0,0.082,0.313,0.0,0.532
9606.ENSP00000268712,9606.ENSP00000388107,NCOR1,UBA52,9606,0.72,0.0,0.0,0.0,0.069,0.401,0.5,0.115
9606.ENSP00000268712,9606.ENSP00000358799,NCOR1,RBM15,9606,0.739,0.0,0.0,0.0,0.08,0.0,0.0,0.727
9606.ENSP00000268712,9606.ENSP00000316578,NCOR1,SUZ12,9606,0.75,0.0,0.0,0.0,0.06,0.0,0.5,0.511
9606.ENSP00000268712,9606.ENSP00000320147,NCOR1,EZH2,9606,0.812,0.0,0.0,0.0,0.055,0.213,0.5,0.555
9606.ENSP00000268712,9606.ENSP00000333277,NCOR1,H3C13,9606,0.852,0.0,0.0,0.0,0.067,0.067,0.5,0.7
9606.ENSP00000268712,9606.ENSP00000405574,NCOR1,TBL1XR1,9606,0.999,0.0,0.0,0.0,0.14,0.915,0.5,0.995
9606.ENSP00000269571,9606.ENSP00000372023,ERBB2,CHEK2,9606,0.423,0.0,0.0,0.0,0.049,0.225,0.0,0.281
9606.ENSP00000269571,9606.ENSP00000406229,ERBB2,FAT1,9606,0.443,0.0,0.0,0.0,0.085,0.0,0.0,0.417
9606.ENSP00000269571,9606.ENSP00000336701,ERBB2,RAD51C,9606,0.455,0.0,0.0,0.0,0.06,0.0,0.0,0.445
9606.ENSP00000269571,9606.ENSP00000324856,ERBB2,STK11,9606,0.463,0.0,0.0,0.0,0.049,0.184,0.0,0.364
9606.ENSP00000269571,9606.ENSP00000398568,ERBB2,PRF1,9606,0.475,0.0,0.0,0.0,0.049,0.0,0.0,0.471
9606.ENSP00000269571,9606.ENSP00000354522,ERBB2,TOP1,9606,0.487,0.0,0.0,0.0,0.0,0.18,0.0,0.4
9606.ENSP00000269571,9606.ENSP00000332353,ERBB2,PTCH1,9606,0.497,0.0,0.0,0.0,0.074,0.0,0.0,0.479
9606.ENSP00000269571,9606.ENSP00000388107,ERBB2,UBA52,9606,0.499,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9606.ENSP00000269571,9606.ENSP00000333277,ERBB2,H3C13,9606,0.504,0.0,0.0,0.0,0.0,0.058,0.0,0.495
9606.ENSP00000269571,9606.ENSP00000378699,ERBB2,CDK1,9606,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.517
9606.ENSP00000269571,9606.ENSP00000478927,ERBB2,YAP1,9606,0.538,0.0,0.0,0.0,0.127,0.0,0.0,0.492
9606.ENSP00000269571,9606.ENSP00000339527,ERBB2,FOXO3,9606,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.545
9606.ENSP00000269571,9606.ENSP00000380942,ERBB2,ARHGEF12,9606,0.568,0.0,0.0,0.0,0.0,0.0,0.5,0.173
9606.ENSP00000269571,9606.ENSP00000320147,ERBB2,EZH2,9606,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.571
9606.ENSP00000269571,9606.ENSP00000411532,ERBB2,TOP2A,9606,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.621
9606.ENSP00000269571,9606.ENSP00000398698,ERBB2,TNF,9606,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.621
9606.ENSP00000269571,9606.ENSP00000381097,ERBB2,EPHB1,9606,0.659,0.0,0.0,0.0,0.0,0.617,0.0,0.148
9606.ENSP00000269571,9606.ENSP00000368632,ERBB2,GATA3,9606,0.662,0.0,0.0,0.0,0.055,0.0,0.0,0.658
9606.ENSP00000269571,9606.ENSP00000376197,ERBB2,TFRC,9606,0.663,0.0,0.0,0.0,0.067,0.329,0.0,0.505
9606.ENSP00000269571,9606.ENSP00000295408,ERBB2,MERTK,9606,0.679,0.0,0.0,0.0,0.0,0.617,0.0,0.196
9606.ENSP00000269571,9606.ENSP00000497102,ERBB2,CTLA4,9606,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.693
9606.ENSP00000269571,9606.ENSP00000324890,ERBB2,CD28,9606,0.73,0.0,0.0,0.0,0.055,0.0,0.0,0.726
9606.ENSP00000269571,9606.ENSP00000321797,ERBB2,FGF8,9606,0.807,0.0,0.0,0.0,0.0,0.0,0.65,0.472
9606.ENSP00000269571,9606.ENSP00000371790,ERBB2,FGF9,9606,0.829,0.0,0.0,0.0,0.062,0.0,0.65,0.522
9606.ENSP00000269571,9606.ENSP00000338934,ERBB2,EZR,9606,0.869,0.0,0.0,0.0,0.062,0.607,0.0,0.673
9606.ENSP00000269571,9606.ENSP00000432511,ERBB2,JAK3,9606,0.951,0.0,0.0,0.0,0.0,0.091,0.9,0.504
9606.ENSP00000269571,9606.ENSP00000302961,ERBB2,HSPA4,9606,0.951,0.0,0.0,0.0,0.0,0.625,0.0,0.877
9606.ENSP00000274063,9606.ENSP00000332353,SFRP2,PTCH1,9606,0.411,0.0,0.0,0.0,0.051,0.14,0.0,0.336
9606.ENSP00000275015,9606.ENSP00000410481,NFKBIE,LTB,9606,0.443,0.0,0.0,0.0,0.178,0.0,0.0,0.35
9606.ENSP00000275015,9606.ENSP00000388107,NFKBIE,UBA52,9606,0.523,0.0,0.0,0.0,0.042,0.074,0.5,0.052
9606.ENSP00000275015,9606.ENSP00000398698,NFKBIE,TNF,9606,0.737,0.0,0.0,0.0,0.328,0.0,0.0,0.625
9606.ENSP00000275364,9606.ENSP00000380942,GNA12,ARHGEF12,9606,0.999,0.0,0.0,0.0,0.054,0.555,0.9,0.996
9606.ENSP00000279146,9606.ENSP00000351255,AIP,STAT4,9606,0.75,0.0,0.0,0.0,0.042,0.0,0.75,0.0
9606.ENSP00000279873,9606.ENSP00000368632,ARID5B,GATA3,9606,0.505,0.0,0.0,0.0,0.076,0.068,0.0,0.471
9606.ENSP00000279873,9606.ENSP00000333277,ARID5B,H3C13,9606,0.535,0.0,0.0,0.0,0.0,0.136,0.4,0.175
9606.ENSP00000283928,9606.ENSP00000320147,JAZF1,EZH2,9606,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.507
9606.ENSP00000283928,9606.ENSP00000316578,JAZF1,SUZ12,9606,0.935,0.0,0.0,0.0,0.0,0.292,0.0,0.912
9606.ENSP00000287598,9606.ENSP00000388107,BUB1B,UBA52,9606,0.537,0.0,0.0,0.0,0.0,0.0,0.5,0.112
9606.ENSP00000287598,9606.ENSP00000320147,BUB1B,EZH2,9606,0.552,0.0,0.0,0.0,0.395,0.053,0.0,0.281
9606.ENSP00000287598,9606.ENSP00000372023,BUB1B,CHEK2,9606,0.604,0.0,0.0,0.0,0.212,0.0,0.0,0.518
9606.ENSP00000287598,9606.ENSP00000333277,BUB1B,H3C13,9606,0.616,0.0,0.0,0.0,0.112,0.111,0.0,0.552
9606.ENSP00000287598,9606.ENSP00000305480,BUB1B,FEN1,9606,0.622,0.0,0.0,0.0,0.445,0.094,0.0,0.308
9606.ENSP00000287598,9606.ENSP00000360944,BUB1B,STIL,9606,0.635,0.0,0.0,0.0,0.496,0.0,0.0,0.305
9606.ENSP00000287598,9606.ENSP00000306999,BUB1B,ESCO2,9606,0.706,0.0,0.0,0.0,0.587,0.096,0.0,0.275
9606.ENSP00000287598,9606.ENSP00000356379,BUB1B,ASPM,9606,0.974,0.0,0.0,0.0,0.928,0.111,0.0,0.628
9606.ENSP00000287598,9606.ENSP00000411532,BUB1B,TOP2A,9606,0.98,0.0,0.0,0.0,0.925,0.0,0.0,0.747
9606.ENSP00000287598,9606.ENSP00000378699,BUB1B,CDK1,9606,0.999,0.0,0.0,0.0,0.846,0.126,0.5,0.994
9606.ENSP00000292782,9606.ENSP00000388107,DCUN1D1,UBA52,9606,0.499,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9606.ENSP00000292782,9606.ENSP00000364589,DCUN1D1,CUL4A,9606,0.957,0.0,0.0,0.0,0.055,0.825,0.5,0.542
9606.ENSP00000294129,9606.ENSP00000358799,NCKIPSD,RBM15,9606,0.425,0.0,0.0,0.0,0.049,0.421,0.0,0.0
9606.ENSP00000295408,9606.ENSP00000398698,MERTK,TNF,9606,0.503,0.0,0.0,0.0,0.055,0.075,0.0,0.478
9606.ENSP00000298139,9606.ENSP00000333277,WRN,H3C13,9606,0.442,0.0,0.0,0.0,0.062,0.053,0.0,0.422
9606.ENSP00000298139,9606.ENSP00000388107,WRN,UBA52,9606,0.499,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9606.ENSP00000298139,9606.ENSP00000411532,WRN,TOP2A,9606,0.585,0.069,0.0,0.0,0.116,0.232,0.0,0.42
9606.ENSP00000298139,9606.ENSP00000378699,WRN,CDK1,9606,0.627,0.0,0.0,0.0,0.12,0.131,0.0,0.551
9606.ENSP00000298139,9606.ENSP00000372023,WRN,CHEK2,9606,0.824,0.0,0.0,0.0,0.102,0.451,0.0,0.671
9606.ENSP00000298139,9606.ENSP00000354522,WRN,TOP1,9606,0.849,0.0,0.0,0.0,0.047,0.443,0.0,0.738
9606.ENSP00000298139,9606.ENSP00000336701,WRN,RAD51C,9606,0.864,0.042,0.0,0.0,0.089,0.347,0.5,0.597
9606.ENSP00000298139,9606.ENSP00000310356,WRN,RMI2,9606,0.887,0.0,0.0,0.0,0.062,0.0,0.5,0.78
9606.ENSP00000298139,9606.ENSP00000305480,WRN,FEN1,9606,0.998,0.05,0.0,0.0,0.133,0.81,0.0,0.991
9606.ENSP00000302961,9606.ENSP00000339527,HSPA4,FOXO3,9606,0.402,0.0,0.0,0.0,0.06,0.0,0.0,0.39
9606.ENSP00000302961,9606.ENSP00000451506,HSPA4,TCL1A,9606,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9606.ENSP00000302961,9606.ENSP00000378578,HSPA4,AFF1,9606,0.434,0.0,0.0,0.0,0.049,0.103,0.0,0.39
9606.ENSP00000302961,9606.ENSP00000338934,HSPA4,EZR,9606,0.452,0.0,0.0,0.0,0.099,0.184,0.0,0.314
9606.ENSP00000302961,9606.ENSP00000448665,HSPA4,DDIT3,9606,0.473,0.0,0.0,0.0,0.042,0.045,0.0,0.471
9606.ENSP00000302961,9606.ENSP00000307272,HSPA4,RPTOR,9606,0.497,0.0,0.0,0.0,0.074,0.314,0.0,0.271
9606.ENSP00000302961,9606.ENSP00000305480,HSPA4,FEN1,9606,0.509,0.041,0.0,0.0,0.139,0.0,0.0,0.453
9606.ENSP00000302961,9606.ENSP00000346001,HSPA4,RPL3,9606,0.539,0.0,0.0,0.0,0.271,0.159,0.0,0.308
9606.ENSP00000302961,9606.ENSP00000365858,HSPA4,GATA1,9606,0.549,0.0,0.0,0.0,0.0,0.299,0.0,0.383
9606.ENSP00000302961,9606.ENSP00000356832,HSPA4,SGK1,9606,0.59,0.0,0.0,0.0,0.06,0.314,0.0,0.414
9606.ENSP00000302961,9606.ENSP00000376197,HSPA4,TFRC,9606,0.611,0.0,0.0,0.0,0.101,0.045,0.0,0.583
9606.ENSP00000302961,9606.ENSP00000333277,HSPA4,H3C13,9606,0.706,0.0,0.0,0.0,0.074,0.069,0.0,0.686
9606.ENSP00000302961,9606.ENSP00000378699,HSPA4,CDK1,9606,0.739,0.0,0.0,0.0,0.122,0.335,0.0,0.589
9606.ENSP00000302961,9606.ENSP00000398698,HSPA4,TNF,9606,0.79,0.0,0.0,0.0,0.06,0.0,0.0,0.786
9606.ENSP00000302961,9606.ENSP00000364805,HSPA4,HSPA1L,9606,0.87,0.0,0.0,0.139,0.172,0.375,0.5,0.508
9606.ENSP00000305480,9606.ENSP00000333277,FEN1,H3C13,9606,0.421,0.0,0.0,0.0,0.087,0.076,0.0,0.369
9606.ENSP00000305480,9606.ENSP00000356379,FEN1,ASPM,9606,0.432,0.0,0.0,0.0,0.303,0.0,0.0,0.218
9606.ENSP00000305480,9606.ENSP00000306999,FEN1,ESCO2,9606,0.437,0.0,0.0,0.0,0.225,0.094,0.0,0.263
9606.ENSP00000305480,9606.ENSP00000320147,FEN1,EZH2,9606,0.443,0.0,0.0,0.0,0.301,0.0,0.0,0.236
9606.ENSP00000305480,9606.ENSP00000428426,FEN1,TCEA1,9606,0.575,0.0,0.0,0.0,0.067,0.053,0.0,0.558
9606.ENSP00000305480,9606.ENSP00000310356,FEN1,RMI2,9606,0.614,0.0,0.0,0.0,0.351,0.0,0.0,0.43
9606.ENSP00000305480,9606.ENSP00000372023,FEN1,CHEK2,9606,0.699,0.0,0.015,0.0,0.164,0.186,0.0,0.593
9606.ENSP00000305480,9606.ENSP00000354522,FEN1,TOP1,9606,0.764,0.0,0.0,0.0,0.185,0.247,0.0,0.646
9606.ENSP00000305480,9606.ENSP00000411532,FEN1,TOP2A,9606,0.785,0.058,0.0,0.0,0.456,0.198,0.0,0.538
9606.ENSP00000305480,9606.ENSP00000336701,FEN1,RAD51C,9606,0.823,0.057,0.0,0.0,0.298,0.483,0.0,0.545
9606.ENSP00000305480,9606.ENSP00000378699,FEN1,CDK1,9606,0.829,0.0,0.0,0.0,0.559,0.339,0.0,0.461
9606.ENSP00000306522,9606.ENSP00000478927,CAMTA1,YAP1,9606,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.54
9606.ENSP00000306999,9606.ENSP00000333277,ESCO2,H3C13,9606,0.456,0.0,0.0,0.0,0.103,0.063,0.0,0.405
9606.ENSP00000306999,9606.ENSP00000360944,ESCO2,STIL,9606,0.472,0.0,0.0,0.0,0.472,0.0,0.0,0.0
9606.ENSP00000306999,9606.ENSP00000356379,ESCO2,ASPM,9606,0.523,0.0,0.0,0.0,0.477,0.0,0.0,0.125
9606.ENSP00000306999,9606.ENSP00000411532,ESCO2,TOP2A,9606,0.692,0.0,0.0,0.0,0.528,0.073,0.0,0.351
9606.ENSP00000306999,9606.ENSP00000378699,ESCO2,CDK1,9606,0.753,0.0,0.0,0.0,0.629,0.144,0.0,0.283
9606.ENSP00000307199,9606.ENSP00000347409,AHSP,KEL,9606,0.462,0.0,0.0,0.0,0.273,0.0,0.0,0.29
9606.ENSP00000307199,9606.ENSP00000365858,AHSP,GATA1,9606,0.877,0.0,0.0,0.0,0.455,0.0,0.0,0.784
9606.ENSP00000307272,9606.ENSP00000358464,RPTOR,SHOC2,9606,0.405,0.0,0.0,0.0,0.049,0.325,0.0,0.148
9606.ENSP00000307272,9606.ENSP00000498653,RPTOR,DEK,9606,0.417,0.0,0.0,0.0,0.047,0.0,0.0,0.414
9606.ENSP00000307272,9606.ENSP00000441927,RPTOR,SESN3,9606,0.587,0.0,0.0,0.0,0.0,0.0,0.36,0.381
9606.ENSP00000307272,9606.ENSP00000339527,RPTOR,FOXO3,9606,0.634,0.0,0.0,0.0,0.067,0.0,0.0,0.623
9606.ENSP00000307272,9606.ENSP00000324856,RPTOR,STK11,9606,0.787,0.0,0.0,0.0,0.085,0.125,0.0,0.755
9606.ENSP00000307272,9606.ENSP00000356832,RPTOR,SGK1,9606,0.835,0.0,0.0,0.0,0.0,0.396,0.0,0.738
9606.ENSP00000310356,9606.ENSP00000378699,RMI2,CDK1,9606,0.461,0.0,0.0,0.0,0.324,0.0,0.0,0.235
9606.ENSP00000310356,9606.ENSP00000388107,RMI2,UBA52,9606,0.499,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9606.ENSP00000310356,9606.ENSP00000411532,RMI2,TOP2A,9606,0.514,0.0,0.0,0.0,0.342,0.0,0.0,0.291
9606.ENSP00000310356,9606.ENSP00000336701,RMI2,RAD51C,9606,0.697,0.0,0.0,0.0,0.167,0.0,0.5,0.33
9606.ENSP00000316578,9606.ENSP00000498653,SUZ12,DEK,9606,0.498,0.0,0.0,0.0,0.261,0.0,0.0,0.348
9606.ENSP00000316578,9606.ENSP00000388107,SUZ12,UBA52,9606,0.511,0.0,0.0,0.0,0.049,0.507,0.0,0.0
9606.ENSP00000316578,9606.ENSP00000405574,SUZ12,TBL1XR1,9606,0.526,0.0,0.0,0.0,0.111,0.0,0.4,0.184
9606.ENSP00000316578,9606.ENSP00000405890,SUZ12,PBX1,9606,0.579,0.0,0.0,0.0,0.0,0.0,0.5,0.193
9606.ENSP00000316578,9606.ENSP00000365858,SUZ12,GATA1,9606,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.59
9606.ENSP00000316578,9606.ENSP00000333277,SUZ12,H3C13,9606,0.99,0.0,0.0,0.0,0.054,0.849,0.5,0.887
9606.ENSP00000316578,9606.ENSP00000320147,SUZ12,EZH2,9606,0.999,0.0,0.0,0.0,0.114,0.999,0.9,0.999
9606.ENSP00000320147,9606.ENSP00000356379,EZH2,ASPM,9606,0.438,0.0,0.0,0.0,0.353,0.0,0.0,0.167
9606.ENSP00000320147,9606.ENSP00000378578,EZH2,AFF1,9606,0.439,0.0,0.0,0.0,0.058,0.125,0.0,0.375
9606.ENSP00000320147,9606.ENSP00000497102,EZH2,CTLA4,9606,0.442,0.0,0.0,0.0,0.056,0.0,0.0,0.434
9606.ENSP00000320147,9606.ENSP00000478927,EZH2,YAP1,9606,0.446,0.0,0.0,0.0,0.0,0.051,0.0,0.44
9606.ENSP00000320147,9606.ENSP00000372023,EZH2,CHEK2,9606,0.45,0.0,0.0,0.0,0.111,0.093,0.0,0.372
9606.ENSP00000320147,9606.ENSP00000339527,EZH2,FOXO3,9606,0.45,0.0,0.0,0.0,0.052,0.069,0.0,0.427
9606.ENSP00000320147,9606.ENSP00000376544,EZH2,CD79B,9606,0.478,0.0,0.0,0.0,0.054,0.0,0.0,0.471
9606.ENSP00000320147,9606.ENSP00000398698,EZH2,TNF,9606,0.489,0.0,0.0,0.0,0.087,0.071,0.0,0.446
9606.ENSP00000320147,9606.ENSP00000324856,EZH2,STK11,9606,0.491,0.0,0.0,0.0,0.125,0.046,0.0,0.44
9606.ENSP00000320147,9606.ENSP00000365858,EZH2,GATA1,9606,0.507,0.0,0.0,0.0,0.08,0.086,0.0,0.461
9606.ENSP00000320147,9606.ENSP00000388107,EZH2,UBA52,9606,0.531,0.0,0.0,0.0,0.0,0.507,0.0,0.088
9606.ENSP00000320147,9606.ENSP00000432511,EZH2,JAK3,9606,0.548,0.0,0.0,0.0,0.0,0.077,0.0,0.531
9606.ENSP00000320147,9606.ENSP00000411532,EZH2,TOP2A,9606,0.626,0.0,0.0,0.0,0.428,0.0,0.0,0.373
9606.ENSP00000320147,9606.ENSP00000405574,EZH2,TBL1XR1,9606,0.626,0.0,0.0,0.0,0.057,0.162,0.4,0.305
9606.ENSP00000320147,9606.ENSP00000405890,EZH2,PBX1,9606,0.64,0.0,0.0,0.0,0.0,0.0,0.5,0.31
9606.ENSP00000320147,9606.ENSP00000368632,EZH2,GATA3,9606,0.672,0.0,0.0,0.0,0.062,0.086,0.0,0.648
9606.ENSP00000320147,9606.ENSP00000376276,EZH2,SRSF2,9606,0.738,0.0,0.0,0.0,0.085,0.0,0.0,0.725
9606.ENSP00000320147,9606.ENSP00000378699,EZH2,CDK1,9606,0.965,0.0,0.0,0.0,0.371,0.823,0.0,0.716
